"","V1","rich"
"4744",10739,27
"4745",10834,27
"4746",10909,27
"4747",10910,27
"4748",11016,27
"4749",11083,27
"4750",11134,27
"4751",11147,27
"4752",11267,27
"4753",11268,27
"4754",11282,27
"4755",11356,27
"4756",11366,27
"4757",11442,27
"4758",11448,27
"4759",11451,27
"4760",11452,27
"4761",11457,27
"4762",11466,27
"4763",11529,27
"4764",11530,27
"4765",11531,27
"4766",11544,27
"4767",11545,27
"4768",11608,27
"4769",12043,27
"4770",12061,27
"4771",12067,27
"4772",12068,27
"4773",12097,27
"4774",12105,27
"4775",12202,27
"4776",12231,27
"4777",12242,27
"4778",12281,27
"4779",576,28
"4780",577,28
"4781",578,28
"4782",579,28
"4783",675,28
"4784",827,28
"4785",829,28
"4786",832,28
"4787",833,28
"4788",834,28
"4789",836,28
"4790",912,28
"4791",925,28
"4792",926,28
"4793",932,28
"4794",1003,28
"4795",1006,28
"4796",1020,28
"4797",1111,28
"4798",1151,28
"4799",1169,28
"4800",1173,28
"4801",1174,28
"4802",1179,28
"4803",1180,28
"4804",1185,28
"4805",1186,28
"4806",1187,28
"4807",1189,28
"4808",1190,28
"4809",1219,28
"4810",1222,28
"4811",1223,28
"4812",1238,28
"4813",1260,28
"4814",1265,28
"4815",1365,28
"4816",1373,28
"4817",1393,28
"4818",1394,28
"4819",1395,28
"4820",1437,28
"4821",1554,28
"4822",1555,28
"4823",1559,28
"4824",1560,28
"4825",1561,28
"4826",1562,28
"4827",1569,28
"4828",1570,28
"4829",1573,28
"4830",1594,28
"4831",1597,28
"4832",1723,28
"4833",1731,28
"4834",1732,28
"4835",1735,28
"4836",1799,28
"4837",1802,28
"4838",1877,28
"4839",1878,28
"4840",1933,28
"4841",2094,28
"4842",2238,28
"4843",2244,28
"4844",2350,28
"4845",2403,28
"4846",2405,28
"4847",2406,28
"4848",2407,28
"4849",2417,28
"4850",2427,28
"4851",2566,28
"4852",2597,28
"4853",2600,28
"4854",2621,28
"4855",2717,28
"4856",2759,28
"4857",2767,28
"4858",2768,28
"4859",2798,28
"4860",2800,28
"4861",2873,28
"4862",2874,28
"4863",2969,28
"4864",3110,28
"4865",3135,28
"4866",3138,28
"4867",3264,28
"4868",3275,28
"4869",3300,28
"4870",3301,28
"4871",3303,28
"4872",3348,28
"4873",3435,28
"4874",3470,28
"4875",3517,28
"4876",3640,28
"4877",3641,28
"4878",3656,28
"4879",3677,28
"4880",3678,28
"4881",3686,28
"4882",3839,28
"4883",3841,28
"4884",3968,28
"4885",4000,28
"4886",4033,28
"4887",4126,28
"4888",4165,28
"4889",4279,28
"4890",4296,28
"4891",4414,28
"4892",4439,28
"4893",4449,28
"4894",4483,28
"4895",4489,28
"4896",4566,28
"4897",4630,28
"4898",4713,28
"4899",4751,28
"4900",4775,28
"4901",4779,28
"4902",4900,28
"4903",4942,28
"4904",4946,28
"4905",5042,28
"4906",5071,28
"4907",5090,28
"4908",5161,28
"4909",5183,28
"4910",5185,28
"4911",5186,28
"4912",5295,28
"4913",5328,28
"4914",5334,28
"4915",5335,28
"4916",5382,28
"4917",5383,28
"4918",5418,28
"4919",5424,28
"4920",5425,28
"4921",5443,28
"4922",5467,28
"4923",5488,28
"4924",5509,28
"4925",5525,28
"4926",5620,28
"4927",5631,28
"4928",5710,28
"4929",5712,28
"4930",5757,28
"4931",5908,28
"4932",5936,28
"4933",5953,28
"4934",6006,28
"4935",6157,28
"4936",6276,28
"4937",6387,28
"4938",6415,28
"4939",6660,28
"4940",6685,28
"4941",6797,28
"4942",6799,28
"4943",6802,28
"4944",6945,28
"4945",7076,28
"4946",7077,28
"4947",7100,28
"4948",7200,28
"4949",7328,28
"4950",7374,28
"4951",7391,28
"4952",7437,28
"4953",7551,28
"4954",7575,28
"4955",7629,28
"4956",7760,28
"4957",8052,28
"4958",8156,28
"4959",8172,28
"4960",8381,28
"4961",8472,28
"4962",8671,28
"4963",8682,28
"4964",9762,28
"4965",9931,28
"4966",9964,28
"4967",10461,28
"4968",10549,28
"4969",10551,28
"4970",10556,28
"4971",10640,28
"4972",10647,28
"4973",10727,28
"4974",10851,28
"4975",10912,28
"4976",10929,28
"4977",11020,28
"4978",11021,28
"4979",11030,28
"4980",11106,28
"4981",11269,28
"4982",11368,28
"4983",11372,28
"4984",11382,28
"4985",11453,28
"4986",11454,28
"4987",11455,28
"4988",11532,28
"4989",11543,28
"4990",11847,28
"4991",11906,28
"4992",12038,28
"4993",12042,28
"4994",12126,28
"4995",12178,28
"4996",12189,28
"4997",12196,28
"4998",12205,28
"4999",12206,28
"5000",12213,28
"5001",12250,28
"5002",12267,28
"5003",580,29
"5004",641,29
"5005",744,29
"5006",745,29
"5007",746,29
"5008",749,29
"5009",751,29
"5010",817,29
"5011",826,29
"5012",830,29
"5013",847,29
"5014",913,29
"5015",914,29
"5016",915,29
"5017",916,29
"5018",991,29
"5019",993,29
"5020",994,29
"5021",1001,29
"5022",1002,29
"5023",1010,29
"5024",1012,29
"5025",1019,29
"5026",1021,29
"5027",1088,29
"5028",1092,29
"5029",1106,29
"5030",1149,29
"5031",1166,29
"5032",1172,29
"5033",1175,29
"5034",1176,29
"5035",1177,29
"5036",1178,29
"5037",1181,29
"5038",1183,29
"5039",1188,29
"5040",1191,29
"5041",1192,29
"5042",1221,29
"5043",1290,29
"5044",1321,29
"5045",1322,29
"5046",1338,29
"5047",1351,29
"5048",1363,29
"5049",1370,29
"5050",1371,29
"5051",1429,29
"5052",1430,29
"5053",1443,29
"5054",1463,29
"5055",1491,29
"5056",1552,29
"5057",1553,29
"5058",1568,29
"5059",1572,29
"5060",1576,29
"5061",1577,29
"5062",1578,29
"5063",1629,29
"5064",1649,29
"5065",1719,29
"5066",1720,29
"5067",1721,29
"5068",1722,29
"5069",1782,29
"5070",1821,29
"5071",1876,29
"5072",1879,29
"5073",1883,29
"5074",1957,29
"5075",2032,29
"5076",2033,29
"5077",2037,29
"5078",2083,29
"5079",2084,29
"5080",2188,29
"5081",2245,29
"5082",2249,29
"5083",2395,29
"5084",2411,29
"5085",2412,29
"5086",2448,29
"5087",2453,29
"5088",2546,29
"5089",2579,29
"5090",2581,29
"5091",2582,29
"5092",2599,29
"5093",2626,29
"5094",2629,29
"5095",2699,29
"5096",2718,29
"5097",2722,29
"5098",2757,29
"5099",2758,29
"5100",2958,29
"5101",2967,29
"5102",2968,29
"5103",3047,29
"5104",3131,29
"5105",3134,29
"5106",3137,29
"5107",3216,29
"5108",3217,29
"5109",3274,29
"5110",3336,29
"5111",3432,29
"5112",3468,29
"5113",3514,29
"5114",3577,29
"5115",3607,29
"5116",3645,29
"5117",3655,29
"5118",3685,29
"5119",3767,29
"5120",3842,29
"5121",3846,29
"5122",3875,29
"5123",3906,29
"5124",3925,29
"5125",4058,29
"5126",4061,29
"5127",4062,29
"5128",4069,29
"5129",4093,29
"5130",4106,29
"5131",4140,29
"5132",4141,29
"5133",4166,29
"5134",4295,29
"5135",4370,29
"5136",4397,29
"5137",4428,29
"5138",4433,29
"5139",4488,29
"5140",4538,29
"5141",4549,29
"5142",4625,29
"5143",4737,29
"5144",4761,29
"5145",4768,29
"5146",4773,29
"5147",4776,29
"5148",4780,29
"5149",4863,29
"5150",4923,29
"5151",4928,29
"5152",4930,29
"5153",5075,29
"5154",5079,29
"5155",5089,29
"5156",5136,29
"5157",5177,29
"5158",5235,29
"5159",5277,29
"5160",5333,29
"5161",5460,29
"5162",5521,29
"5163",5568,29
"5164",5602,29
"5165",5605,29
"5166",5775,29
"5167",5792,29
"5168",5813,29
"5169",6529,29
"5170",6568,29
"5171",6701,29
"5172",6798,29
"5173",6800,29
"5174",6946,29
"5175",6947,29
"5176",7072,29
"5177",7073,29
"5178",7074,29
"5179",7101,29
"5180",7201,29
"5181",7327,29
"5182",7386,29
"5183",7426,29
"5184",7557,29
"5185",7661,29
"5186",7735,29
"5187",7828,29
"5188",8157,29
"5189",8356,29
"5190",9848,29
"5191",9953,29
"5192",10065,29
"5193",10150,29
"5194",10229,29
"5195",10230,29
"5196",10304,29
"5197",10305,29
"5198",10348,29
"5199",10387,29
"5200",10759,29
"5201",10821,29
"5202",11085,29
"5203",11086,29
"5204",11121,29
"5205",11176,29
"5206",11295,29
"5207",11305,29
"5208",11358,29
"5209",11456,29
"5210",11533,29
"5211",11534,29
"5212",11972,29
"5213",12030,29
"5214",12101,29
"5215",12112,29
"5216",12127,29
"5217",12187,29
"5218",12195,29
"5219",12220,29
"5220",12274,29
"5221",581,30
"5222",583,30
"5223",747,30
"5224",748,30
"5225",756,30
"5226",837,30
"5227",838,30
"5228",920,30
"5229",921,30
"5230",924,30
"5231",927,30
"5232",936,30
"5233",1009,30
"5234",1013,30
"5235",1016,30
"5236",1017,30
"5237",1018,30
"5238",1091,30
"5239",1164,30
"5240",1170,30
"5241",1171,30
"5242",1184,30
"5243",1193,30
"5244",1220,30
"5245",1263,30
"5246",1283,30
"5247",1286,30
"5248",1323,30
"5249",1339,30
"5250",1344,30
"5251",1345,30
"5252",1347,30
"5253",1364,30
"5254",1366,30
"5255",1433,30
"5256",1436,30
"5257",1550,30
"5258",1551,30
"5259",1574,30
"5260",1596,30
"5261",1626,30
"5262",1627,30
"5263",1670,30
"5264",1714,30
"5265",1717,30
"5266",1718,30
"5267",1750,30
"5268",1808,30
"5269",1874,30
"5270",1875,30
"5271",1880,30
"5272",1881,30
"5273",1882,30
"5274",1884,30
"5275",1885,30
"5276",1886,30
"5277",1952,30
"5278",2030,30
"5279",2031,30
"5280",2034,30
"5281",2035,30
"5282",2053,30
"5283",2183,30
"5284",2401,30
"5285",2402,30
"5286",2408,30
"5287",2414,30
"5288",2416,30
"5289",2449,30
"5290",2452,30
"5291",2549,30
"5292",2567,30
"5293",2571,30
"5294",2572,30
"5295",2573,30
"5296",2583,30
"5297",2608,30
"5298",2609,30
"5299",2610,30
"5300",2625,30
"5301",2708,30
"5302",2720,30
"5303",2721,30
"5304",2755,30
"5305",2756,30
"5306",2790,30
"5307",2892,30
"5308",2893,30
"5309",2894,30
"5310",2895,30
"5311",2927,30
"5312",2928,30
"5313",2938,30
"5314",2955,30
"5315",2959,30
"5316",2963,30
"5317",2964,30
"5318",2965,30
"5319",2966,30
"5320",3007,30
"5321",3045,30
"5322",3046,30
"5323",3066,30
"5324",3067,30
"5325",3105,30
"5326",3108,30
"5327",3109,30
"5328",3130,30
"5329",3133,30
"5330",3469,30
"5331",3632,30
"5332",3681,30
"5333",3684,30
"5334",3741,30
"5335",3744,30
"5336",3800,30
"5337",3840,30
"5338",3913,30
"5339",3960,30
"5340",4030,30
"5341",4105,30
"5342",4232,30
"5343",4247,30
"5344",4323,30
"5345",4324,30
"5346",4330,30
"5347",4331,30
"5348",4409,30
"5349",4558,30
"5350",4591,30
"5351",4629,30
"5352",4694,30
"5353",4781,30
"5354",4867,30
"5355",4868,30
"5356",4901,30
"5357",4929,30
"5358",4969,30
"5359",5086,30
"5360",5098,30
"5361",5160,30
"5362",5162,30
"5363",5178,30
"5364",5233,30
"5365",5296,30
"5366",5316,30
"5367",5337,30
"5368",5439,30
"5369",5461,30
"5370",5615,30
"5371",5616,30
"5372",5703,30
"5373",5713,30
"5374",5824,30
"5375",5830,30
"5376",5867,30
"5377",5868,30
"5378",5961,30
"5379",6686,30
"5380",6801,30
"5381",6944,30
"5382",7195,30
"5383",7197,30
"5384",7324,30
"5385",7392,30
"5386",7393,30
"5387",7486,30
"5388",7488,30
"5389",7549,30
"5390",7659,30
"5391",7736,30
"5392",7778,30
"5393",7850,30
"5394",7884,30
"5395",8051,30
"5396",8261,30
"5397",8266,30
"5398",8375,30
"5399",9038,30
"5400",9326,30
"5401",9433,30
"5402",9436,30
"5403",9836,30
"5404",9949,30
"5405",10303,30
"5406",10386,30
"5407",10466,30
"5408",10467,30
"5409",10546,30
"5410",10547,30
"5411",10548,30
"5412",10550,30
"5413",10661,30
"5414",10747,30
"5415",10826,30
"5416",10827,30
"5417",11087,30
"5418",11111,30
"5419",11270,30
"5420",11272,30
"5421",11357,30
"5422",11370,30
"5423",11465,30
"5424",11478,30
"5425",11559,30
"5426",11785,30
"5427",11856,30
"5428",11912,30
"5429",12044,30
"5430",12113,30
"5431",12155,30
"5432",12156,30
"5433",12175,30
"5434",12176,30
"5435",12204,30
"5436",12280,30
"5437",917,31
"5438",918,31
"5439",919,31
"5440",923,31
"5441",935,31
"5442",989,31
"5443",990,31
"5444",1008,31
"5445",1011,31
"5446",1015,31
"5447",1086,31
"5448",1094,31
"5449",1101,31
"5450",1109,31
"5451",1110,31
"5452",1150,31
"5453",1162,31
"5454",1167,31
"5455",1182,31
"5456",1288,31
"5457",1342,31
"5458",1343,31
"5459",1348,31
"5460",1349,31
"5461",1350,31
"5462",1352,31
"5463",1356,31
"5464",1358,31
"5465",1367,31
"5466",1369,31
"5467",1462,31
"5468",1465,31
"5469",1490,31
"5470",1492,31
"5471",1510,31
"5472",1512,31
"5473",1549,31
"5474",1647,31
"5475",1648,31
"5476",1652,31
"5477",1653,31
"5478",1669,31
"5479",1672,31
"5480",1712,31
"5481",1713,31
"5482",1800,31
"5483",2026,31
"5484",2027,31
"5485",2028,31
"5486",2029,31
"5487",2082,31
"5488",2180,31
"5489",2184,31
"5490",2185,31
"5491",2189,31
"5492",2232,31
"5493",2349,31
"5494",2396,31
"5495",2409,31
"5496",2415,31
"5497",2547,31
"5498",2574,31
"5499",2575,31
"5500",2576,31
"5501",2577,31
"5502",2578,31
"5503",2580,31
"5504",2584,31
"5505",2585,31
"5506",2622,31
"5507",2740,31
"5508",2792,31
"5509",2794,31
"5510",2795,31
"5511",2923,31
"5512",2924,31
"5513",2936,31
"5514",2937,31
"5515",2948,31
"5516",2960,31
"5517",3064,31
"5518",3065,31
"5519",3104,31
"5520",3116,31
"5521",3247,31
"5522",3297,31
"5523",3299,31
"5524",3415,31
"5525",3465,31
"5526",3466,31
"5527",3533,31
"5528",3589,31
"5529",3624,31
"5530",3682,31
"5531",3740,31
"5532",3843,31
"5533",3877,31
"5534",3905,31
"5535",3911,31
"5536",3996,31
"5537",4139,31
"5538",4256,31
"5539",4322,31
"5540",4335,31
"5541",4466,31
"5542",4493,31
"5543",4521,31
"5544",4582,31
"5545",4608,31
"5546",4626,31
"5547",4736,31
"5548",4750,31
"5549",4782,31
"5550",4857,31
"5551",4866,31
"5552",4917,31
"5553",4922,31
"5554",4927,31
"5555",4987,31
"5556",5044,31
"5557",5176,31
"5558",5258,31
"5559",5303,31
"5560",5315,31
"5561",5329,31
"5562",5440,31
"5563",5462,31
"5564",5466,31
"5565",5600,31
"5566",5632,31
"5567",5674,31
"5568",5678,31
"5569",5758,31
"5570",5787,31
"5571",5933,31
"5572",5975,31
"5573",6008,31
"5574",6073,31
"5575",6154,31
"5576",6513,31
"5577",6689,31
"5578",6943,31
"5579",7113,31
"5580",7347,31
"5581",7420,31
"5582",7481,31
"5583",7489,31
"5584",7628,31
"5585",7636,31
"5586",7948,31
"5587",7962,31
"5588",8367,31
"5589",9129,31
"5590",9203,31
"5591",9643,31
"5592",9746,31
"5593",9860,31
"5594",10380,31
"5595",10394,31
"5596",10465,31
"5597",10480,31
"5598",10567,31
"5599",10730,31
"5600",10741,31
"5601",10835,31
"5602",10932,31
"5603",11031,31
"5604",11110,31
"5605",11177,31
"5606",11179,31
"5607",11369,31
"5608",11371,31
"5609",11639,31
"5610",11840,31
"5611",12025,31
"5612",12029,31
"5613",12072,31
"5614",12099,31
"5615",12100,31
"5616",12102,31
"5617",12125,31
"5618",12157,31
"5619",12177,31
"5620",12188,31
"5621",12194,31
"5622",12212,31
"5623",12221,31
"5624",584,32
"5625",585,32
"5626",587,32
"5627",992,32
"5628",1014,32
"5629",1093,32
"5630",1098,32
"5631",1105,32
"5632",1159,32
"5633",1261,32
"5634",1271,32
"5635",1281,32
"5636",1327,32
"5637",1368,32
"5638",1464,32
"5639",1507,32
"5640",1508,32
"5641",1509,32
"5642",1511,32
"5643",1513,32
"5644",1519,32
"5645",1525,32
"5646",1534,32
"5647",1544,32
"5648",1545,32
"5649",1546,32
"5650",1547,32
"5651",1548,32
"5652",1625,32
"5653",1671,32
"5654",1708,32
"5655",1709,32
"5656",1710,32
"5657",1711,32
"5658",1715,32
"5659",1716,32
"5660",1773,32
"5661",1776,32
"5662",1820,32
"5663",1870,32
"5664",1873,32
"5665",1925,32
"5666",1926,32
"5667",2080,32
"5668",2081,32
"5669",2181,32
"5670",2182,32
"5671",2186,32
"5672",2187,32
"5673",2231,32
"5674",2286,32
"5675",2376,32
"5676",2377,32
"5677",2397,32
"5678",2398,32
"5679",2410,32
"5680",2413,32
"5681",2472,32
"5682",2545,32
"5683",2548,32
"5684",2569,32
"5685",2570,32
"5686",2644,32
"5687",2719,32
"5688",2723,32
"5689",2738,32
"5690",2754,32
"5691",2769,32
"5692",2793,32
"5693",2925,32
"5694",2926,32
"5695",2956,32
"5696",2957,32
"5697",3023,32
"5698",3106,32
"5699",3127,32
"5700",3129,32
"5701",3132,32
"5702",3176,32
"5703",3237,32
"5704",3238,32
"5705",3296,32
"5706",3298,32
"5707",3302,32
"5708",3314,32
"5709",3353,32
"5710",3366,32
"5711",3459,32
"5712",3578,32
"5713",3588,32
"5714",3605,32
"5715",3679,32
"5716",3683,32
"5717",3768,32
"5718",3774,32
"5719",3782,32
"5720",3793,32
"5721",3795,32
"5722",3799,32
"5723",3822,32
"5724",3845,32
"5725",3903,32
"5726",4112,32
"5727",4131,32
"5728",4135,32
"5729",4275,32
"5730",4376,32
"5731",4386,32
"5732",4419,32
"5733",4445,32
"5734",4475,32
"5735",4735,32
"5736",4742,32
"5737",4744,32
"5738",4821,32
"5739",4842,32
"5740",4918,32
"5741",4938,32
"5742",4940,32
"5743",5019,32
"5744",5066,32
"5745",5067,32
"5746",5091,32
"5747",5095,32
"5748",5118,32
"5749",5209,32
"5750",5359,32
"5751",5478,32
"5752",5665,32
"5753",5680,32
"5754",5785,32
"5755",5831,32
"5756",5925,32
"5757",5976,32
"5758",6139,32
"5759",6156,32
"5760",6372,32
"5761",6567,32
"5762",7209,32
"5763",7372,32
"5764",7440,32
"5765",7487,32
"5766",7490,32
"5767",7531,32
"5768",7627,32
"5769",7681,32
"5770",7849,32
"5771",7875,32
"5772",8155,32
"5773",8670,32
"5774",9097,32
"5775",9098,32
"5776",9225,32
"5777",9430,32
"5778",9431,32
"5779",9754,32
"5780",10296,32
"5781",10300,32
"5782",10302,32
"5783",10310,32
"5784",10355,32
"5785",10384,32
"5786",10385,32
"5787",10459,32
"5788",10555,32
"5789",10566,32
"5790",10638,32
"5791",10646,32
"5792",10836,32
"5793",11180,32
"5794",11296,32
"5795",11392,32
"5796",11622,32
"5797",11771,32
"5798",11784,32
"5799",11940,32
"5800",11973,32
"5801",12028,32
"5802",12071,32
"5803",12073,32
"5804",12089,32
"5805",12098,32
"5806",12140,32
"5807",12154,32
"5808",12158,32
"5809",12230,32
"5810",12241,32
"5811",582,33
"5812",586,33
"5813",1087,33
"5814",1090,33
"5815",1097,33
"5816",1099,33
"5817",1104,33
"5818",1108,33
"5819",1163,33
"5820",1165,33
"5821",1262,33
"5822",1264,33
"5823",1284,33
"5824",1285,33
"5825",1287,33
"5826",1335,33
"5827",1336,33
"5828",1337,33
"5829",1346,33
"5830",1353,33
"5831",1355,33
"5832",1357,33
"5833",1435,33
"5834",1459,33
"5835",1514,33
"5836",1520,33
"5837",1533,33
"5838",1536,33
"5839",1540,33
"5840",1650,33
"5841",1657,33
"5842",1673,33
"5843",1674,33
"5844",1675,33
"5845",1676,33
"5846",1681,33
"5847",1693,33
"5848",1697,33
"5849",1707,33
"5850",1772,33
"5851",1845,33
"5852",1864,33
"5853",1865,33
"5854",1868,33
"5855",1871,33
"5856",1872,33
"5857",1924,33
"5858",1928,33
"5859",1955,33
"5860",1962,33
"5861",2022,33
"5862",2024,33
"5863",2107,33
"5864",2145,33
"5865",2177,33
"5866",2178,33
"5867",2200,33
"5868",2201,33
"5869",2229,33
"5870",2230,33
"5871",2247,33
"5872",2248,33
"5873",2348,33
"5874",2524,33
"5875",2643,33
"5876",2652,33
"5877",2746,33
"5878",2803,33
"5879",2812,33
"5880",2981,33
"5881",2982,33
"5882",3094,33
"5883",3096,33
"5884",3239,33
"5885",3310,33
"5886",3364,33
"5887",3405,33
"5888",3407,33
"5889",3429,33
"5890",3467,33
"5891",3504,33
"5892",3524,33
"5893",3576,33
"5894",3749,33
"5895",3835,33
"5896",3837,33
"5897",3844,33
"5898",3860,33
"5899",3902,33
"5900",3926,33
"5901",3942,33
"5902",4017,33
"5903",4018,33
"5904",4070,33
"5905",4095,33
"5906",4179,33
"5907",4387,33
"5908",4415,33
"5909",4420,33
"5910",4444,33
"5911",4548,33
"5912",4559,33
"5913",4567,33
"5914",4592,33
"5915",4616,33
"5916",4624,33
"5917",4640,33
"5918",4644,33
"5919",4668,33
"5920",4749,33
"5921",4862,33
"5922",4869,33
"5923",4939,33
"5924",5018,33
"5925",5025,33
"5926",5041,33
"5927",5099,33
"5928",5188,33
"5929",5210,33
"5930",5211,33
"5931",5633,33
"5932",5679,33
"5933",5682,33
"5934",5786,33
"5935",5940,33
"5936",5989,33
"5937",6083,33
"5938",6300,33
"5939",6650,33
"5940",6654,33
"5941",6688,33
"5942",6813,33
"5943",7098,33
"5944",7221,33
"5945",7222,33
"5946",7305,33
"5947",7419,33
"5948",7666,33
"5949",7731,33
"5950",7732,33
"5951",7734,33
"5952",7737,33
"5953",7782,33
"5954",7790,33
"5955",8481,33
"5956",8573,33
"5957",8588,33
"5958",8600,33
"5959",9096,33
"5960",9434,33
"5961",9540,33
"5962",9653,33
"5963",9842,33
"5964",9849,33
"5965",10346,33
"5966",10636,33
"5967",10637,33
"5968",10732,33
"5969",10924,33
"5970",10930,33
"5971",10939,33
"5972",11077,33
"5973",11112,33
"5974",11271,33
"5975",11546,33
"5976",11698,33
"5977",12069,33
"5978",12104,33
"5979",12129,33
"5980",12130,33
"5981",12153,33
"5982",12160,33
"5983",12186,33
"5984",12219,33
"5985",750,34
"5986",1095,34
"5987",1157,34
"5988",1158,34
"5989",1160,34
"5990",1266,34
"5991",1267,34
"5992",1269,34
"5993",1278,34
"5994",1329,34
"5995",1331,34
"5996",1332,34
"5997",1354,34
"5998",1441,34
"5999",1489,34
"6000",1515,34
"6001",1517,34
"6002",1535,34
"6003",1537,34
"6004",1539,34
"6005",1541,34
"6006",1542,34
"6007",1543,34
"6008",1611,34
"6009",1656,34
"6010",1659,34
"6011",1668,34
"6012",1677,34
"6013",1680,34
"6014",1698,34
"6015",1706,34
"6016",1777,34
"6017",1778,34
"6018",1779,34
"6019",1781,34
"6020",1866,34
"6021",1867,34
"6022",1869,34
"6023",1930,34
"6024",1954,34
"6025",1958,34
"6026",2020,34
"6027",2023,34
"6028",2054,34
"6029",2073,34
"6030",2074,34
"6031",2075,34
"6032",2076,34
"6033",2077,34
"6034",2223,34
"6035",2228,34
"6036",2266,34
"6037",2347,34
"6038",2364,34
"6039",2522,34
"6040",2523,34
"6041",2532,34
"6042",2544,34
"6043",2639,34
"6044",2641,34
"6045",2707,34
"6046",2813,34
"6047",2815,34
"6048",2816,34
"6049",2891,34
"6050",2916,34
"6051",2983,34
"6052",2984,34
"6053",2986,34
"6054",3091,34
"6055",3095,34
"6056",3128,34
"6057",3146,34
"6058",3166,34
"6059",3175,34
"6060",3236,34
"6061",3261,34
"6062",3273,34
"6063",3313,34
"6064",3324,34
"6065",3363,34
"6066",3365,34
"6067",3367,34
"6068",3371,34
"6069",3408,34
"6070",3458,34
"6071",3482,34
"6072",3532,34
"6073",3586,34
"6074",3630,34
"6075",3680,34
"6076",3792,34
"6077",3876,34
"6078",3924,34
"6079",4016,34
"6080",4032,34
"6081",4059,34
"6082",4079,34
"6083",4263,34
"6084",4273,34
"6085",4294,34
"6086",4395,34
"6087",4416,34
"6088",4467,34
"6089",4494,34
"6090",4537,34
"6091",4541,34
"6092",4542,34
"6093",4556,34
"6094",4560,34
"6095",4646,34
"6096",4707,34
"6097",4709,34
"6098",4791,34
"6099",4793,34
"6100",4799,34
"6101",4819,34
"6102",4858,34
"6103",4859,34
"6104",4870,34
"6105",4891,34
"6106",4967,34
"6107",5012,34
"6108",5043,34
"6109",5163,34
"6110",5187,34
"6111",5236,34
"6112",5257,34
"6113",5338,34
"6114",5421,34
"6115",5618,34
"6116",5668,34
"6117",5707,34
"6118",5714,34
"6119",5716,34
"6120",5774,34
"6121",5857,34
"6122",6082,34
"6123",6120,34
"6124",6251,34
"6125",6271,34
"6126",6399,34
"6127",6561,34
"6128",6829,34
"6129",6978,34
"6130",7323,34
"6131",7371,34
"6132",7738,34
"6133",8260,34
"6134",8471,34
"6135",8480,34
"6136",8574,34
"6137",8757,34
"6138",8843,34
"6139",9228,34
"6140",9939,34
"6141",10299,34
"6142",10301,34
"6143",10729,34
"6144",10740,34
"6145",10758,34
